COLLEGE_ID,COLLEGE_NAME,CITY,STATE,COUNTRY,OWNERSHIP,TIER,CATEGORY,ESTABLISHED_DATE,STATUS
CL3069,College_3069,Hyderabad,TS,India,Private,Tier2,Management,1977-01-17,Active
CL3070,College_3070,Bangalore,TS,India,Private,Tier1,Engineering,1977-09-16,Active
CL3071,College_3071,Hyderabad,MH,India,Government,Tier2,Engineering,1991-01-19,Active
CL3072,College_3072,Delhi,TS,India,Government,Tier3,Engineering,1978-01-17,Active
CL3073,College_3073,Delhi,DL,India,Private,Tier3,Engineering,2000-08-12,Active
CL3074,College_3074,Mumbai,TS,India,Private,Tier3,Management,1971-07-09,Active
CL3075,College_3075,Chennai,TN,India,Private,Tier3,Engineering,2012-09-13,Active
CL3076,College_3076,Mumbai,KA,India,Private,Tier1,Engineering,2007-12-31,Active
CL3077,College_3077,Chennai,MH,India,Government,Tier2,Management,2012-09-28,Active
CL3078,College_3078,Mumbai,TN,India,Government,Tier3,Engineering,1992-05-09,Active
CL3079,College_3079,Hyderabad,TN,India,Government,Tier1,Engineering,2000-06-03,Active
CL3080,College_3080,Delhi,TN,India,Private,Tier1,Engineering,1970-12-05,Active
CL3081,College_3081,Delhi,TS,India,Private,Tier1,Management,2002-11-22,Active
CL3082,College_3082,Bangalore,KA,India,Private,Tier3,Engineering,1975-09-10,Active
CL3083,College_3083,Mumbai,TS,India,Private,Tier2,Management,2008-09-24,Active
CL3084,College_3084,Hyderabad,TS,India,Government,Tier1,Management,1980-03-25,Active
CL3085,College_3085,Bangalore,DL,India,Government,Tier3,Management,1970-10-15,Active
CL3086,College_3086,Delhi,TS,India,Private,Tier2,Engineering,1996-01-25,Active
CL3087,College_3087,Hyderabad,KA,India,Private,Tier2,Management,1987-04-14,Active
CL3088,College_3088,Delhi,TS,India,Private,Tier2,Engineering,1995-08-26,Active
CL3089,College_3089,Bangalore,TN,India,Government,Tier2,Engineering,1989-10-14,Active
CL3090,College_3090,Hyderabad,TS,India,Private,Tier1,Engineering,2007-10-05,Active
CL3091,College_3091,Hyderabad,TN,India,Private,Tier1,Engineering,1987-03-06,Active
CL3092,College_3092,Delhi,TN,India,Government,Tier2,Engineering,2015-12-01,Active
CL3093,College_3093,Delhi,TS,India,Private,Tier2,Management,1979-05-27,Active
CL3094,College_3094,Bangalore,TN,India,Private,Tier2,Management,2005-05-02,Active
CL3095,College_3095,Chennai,TN,India,Government,Tier3,Engineering,1974-03-22,Active
CL3096,College_3096,Mumbai,DL,India,Government,Tier2,Management,1992-04-26,Active
CL3097,College_3097,Delhi,TN,India,Private,Tier3,Engineering,1978-09-22,Active
CL3098,College_3098,Hyderabad,DL,India,Private,Tier2,Engineering,1971-04-15,Active
CL3099,College_3099,Chennai,MH,India,Government,Tier2,Management,2009-11-23,Active
CL3100,College_3100,Bangalore,DL,India,Private,Tier1,Management,1973-07-02,Active
CL3101,College_3101,Delhi,MH,India,Private,Tier3,Management,2004-01-16,Active
CL3102,College_3102,Bangalore,KA,India,Private,Tier2,Engineering,1977-07-06,Active
CL3103,College_3103,Delhi,MH,India,Government,Tier3,Engineering,1982-12-31,Active
CL3104,College_3104,Bangalore,TS,India,Private,Tier2,Engineering,1983-10-16,Active
CL3105,College_3105,Hyderabad,TS,India,Private,Tier2,Management,2013-09-25,Active
CL3106,College_3106,Mumbai,TS,India,Private,Tier3,Management,2002-07-04,Active
CL3107,College_3107,Mumbai,TS,India,Government,Tier3,Management,1994-07-25,Active
CL3108,College_3108,Mumbai,KA,India,Private,Tier3,Engineering,2008-02-11,Active
CL3109,College_3109,Bangalore,MH,India,Private,Tier1,Engineering,1986-06-26,Active
CL3110,College_3110,Bangalore,TN,India,Government,Tier1,Engineering,1989-05-19,Active
CL3111,College_3111,Chennai,TS,India,Private,Tier3,Management,1990-08-03,Active
CL3112,College_3112,Chennai,MH,India,Government,Tier1,Engineering,1977-10-16,Active
CL3113,College_3113,Hyderabad,MH,India,Private,Tier1,Management,1977-06-04,Active
CL3114,College_3114,Bangalore,DL,India,Private,Tier2,Engineering,1974-11-28,Active
CL3115,College_3115,Delhi,TN,India,Government,Tier1,Engineering,2000-01-25,Active
CL3116,College_3116,Chennai,TN,India,Private,Tier1,Engineering,1983-08-15,Active
CL3117,College_3117,Chennai,KA,India,Private,Tier2,Management,1984-02-18,Active
CL3118,College_3118,Mumbai,TS,India,Government,Tier3,Engineering,1992-04-18,Active
CL3119,College_3119,Mumbai,TS,India,Government,Tier3,Management,1988-03-16,Active
CL3120,College_3120,Mumbai,TS,India,Government,Tier2,Management,1976-01-26,Active
CL3121,College_3121,Delhi,MH,India,Government,Tier2,Management,1975-06-28,Active
CL3122,College_3122,Bangalore,DL,India,Government,Tier1,Management,1986-10-16,Active
CL3123,College_3123,Bangalore,KA,India,Private,Tier2,Management,1974-09-06,Active
CL3124,College_3124,Chennai,TS,India,Government,Tier3,Engineering,1989-07-30,Active
CL3125,College_3125,Chennai,MH,India,Private,Tier1,Engineering,1979-04-18,Active
CL3126,College_3126,Bangalore,MH,India,Government,Tier1,Engineering,1975-08-24,Active
CL3127,College_3127,Delhi,TS,India,Private,Tier3,Engineering,2008-12-30,Active
CL3128,College_3128,Bangalore,KA,India,Government,Tier1,Management,2002-10-30,Active
CL3129,College_3129,Mumbai,MH,India,Private,Tier2,Management,2003-03-09,Active
CL3130,College_3130,Hyderabad,DL,India,Private,Tier1,Management,1984-03-02,Active
CL3131,College_3131,Mumbai,DL,India,Government,Tier1,Engineering,1997-07-13,Active
CL3132,College_3132,Hyderabad,KA,India,Government,Tier3,Engineering,1975-04-10,Active
CL3133,College_3133,Mumbai,MH,India,Government,Tier1,Engineering,2012-08-15,Active
CL3134,College_3134,Delhi,KA,India,Private,Tier2,Management,1972-04-09,Active
CL3135,College_3135,Mumbai,TN,India,Government,Tier2,Management,2005-06-18,Active
CL3136,College_3136,Delhi,TS,India,Private,Tier2,Management,1992-04-01,Active
CL3137,College_3137,Hyderabad,MH,India,Government,Tier1,Engineering,2012-04-03,Active
CL3138,College_3138,Bangalore,KA,India,Government,Tier3,Management,2005-07-27,Active
CL3139,College_3139,Bangalore,KA,India,Private,Tier2,Engineering,1989-02-02,Active
CL3140,College_3140,Bangalore,TS,India,Government,Tier2,Engineering,1980-01-17,Active
CL3141,College_3141,Mumbai,DL,India,Private,Tier2,Engineering,1977-01-12,Active
CL3142,College_3142,Mumbai,KA,India,Private,Tier2,Engineering,2001-11-06,Active
CL3143,College_3143,Mumbai,KA,India,Government,Tier3,Engineering,2004-11-07,Active
CL3144,College_3144,Delhi,KA,India,Private,Tier1,Management,1976-12-06,Active
CL3145,College_3145,Delhi,MH,India,Government,Tier1,Management,1983-06-28,Active
CL3146,College_3146,Mumbai,TS,India,Government,Tier1,Engineering,2000-04-29,Active
CL3147,College_3147,Hyderabad,TS,India,Government,Tier1,Engineering,1987-02-20,Active
CL3148,College_3148,Chennai,MH,India,Private,Tier3,Engineering,1986-05-31,Active
CL3149,College_3149,Hyderabad,TS,India,Government,Tier3,Management,1986-02-26,Active
CL3150,College_3150,Bangalore,KA,India,Government,Tier3,Management,1987-01-14,Active
CL3151,College_3151,Delhi,KA,India,Government,Tier1,Management,1975-08-31,Active
CL3152,College_3152,Chennai,KA,India,Private,Tier1,Management,2000-08-01,Active
CL3153,College_3153,Bangalore,TN,India,Government,Tier2,Management,1982-10-06,Active
CL3154,College_3154,Mumbai,TN,India,Private,Tier3,Engineering,2000-07-03,Active
CL3155,College_3155,Hyderabad,TS,India,Government,Tier3,Management,2004-10-28,Active
CL3156,College_3156,Mumbai,MH,India,Government,Tier1,Management,2008-10-12,Active
CL3157,College_3157,Hyderabad,MH,India,Private,Tier3,Engineering,2001-10-23,Active
CL3158,College_3158,Mumbai,TN,India,Government,Tier2,Management,1974-03-07,Active
CL3159,College_3159,Hyderabad,KA,India,Private,Tier3,Management,1970-11-10,Active
CL3160,College_3160,Delhi,DL,India,Government,Tier1,Engineering,1988-05-30,Active
CL3161,College_3161,Delhi,KA,India,Government,Tier1,Engineering,2009-07-18,Active
CL3162,College_3162,Delhi,TN,India,Government,Tier1,Engineering,1978-08-15,Active
CL3163,College_3163,Bangalore,TS,India,Private,Tier1,Management,1974-02-18,Active
CL3164,College_3164,Chennai,MH,India,Government,Tier3,Management,2008-06-24,Active
CL3165,College_3165,Chennai,DL,India,Government,Tier1,Management,1977-09-27,Active
CL3166,College_3166,Hyderabad,TS,India,Government,Tier1,Engineering,1976-04-09,Active
CL3167,College_3167,Hyderabad,KA,India,Government,Tier1,Management,1982-05-27,Active
CL3168,College_3168,Chennai,KA,India,Private,Tier3,Engineering,1975-02-15,Active
CL3169,College_3169,Chennai,MH,India,Government,Tier3,Engineering,2005-06-10,Active
CL3170,College_3170,Delhi,TS,India,Private,Tier2,Engineering,1997-01-07,Active
CL3171,College_3171,Mumbai,KA,India,Government,Tier1,Management,1999-08-29,Active
CL3172,College_3172,Bangalore,TN,India,Private,Tier3,Engineering,1976-11-17,Active
CL3173,College_3173,Chennai,MH,India,Government,Tier1,Management,1992-05-10,Active
CL3174,College_3174,Chennai,TN,India,Private,Tier3,Management,2004-06-30,Active
CL3175,College_3175,Mumbai,MH,India,Private,Tier3,Management,1982-06-15,Active
CL3176,College_3176,Bangalore,TS,India,Government,Tier1,Management,1971-08-14,Active
CL3177,College_3177,Bangalore,TN,India,Government,Tier1,Management,2014-07-01,Active
CL3178,College_3178,Delhi,MH,India,Private,Tier3,Management,2008-08-21,Active
CL3179,College_3179,Bangalore,DL,India,Government,Tier3,Engineering,1986-07-03,Active
CL3180,College_3180,Chennai,DL,India,Private,Tier2,Engineering,1974-03-24,Active
CL3181,College_3181,Chennai,KA,India,Government,Tier2,Engineering,1970-04-24,Active
CL3182,College_3182,Delhi,DL,India,Private,Tier1,Engineering,2014-07-26,Active
CL3183,College_3183,Bangalore,KA,India,Government,Tier3,Engineering,1991-04-18,Active
CL3184,College_3184,Hyderabad,KA,India,Government,Tier2,Management,2010-08-26,Active
CL3185,College_3185,Delhi,TN,India,Government,Tier3,Engineering,1988-03-07,Active
CL3186,College_3186,Bangalore,TN,India,Government,Tier1,Engineering,1997-06-12,Active
CL3187,College_3187,Chennai,TS,India,Government,Tier1,Management,2006-03-25,Active
CL3188,College_3188,Chennai,TS,India,Government,Tier3,Engineering,1994-03-18,Active
CL3189,College_3189,Bangalore,DL,India,Government,Tier3,Engineering,1976-04-13,Active
CL3190,College_3190,Bangalore,TS,India,Government,Tier1,Engineering,1998-07-04,Active
CL3191,College_3191,Mumbai,DL,India,Private,Tier1,Management,1976-11-04,Active
CL3192,College_3192,Hyderabad,MH,India,Private,Tier1,Management,2001-09-16,Active
CL3193,College_3193,Delhi,TS,India,Government,Tier2,Engineering,1977-03-07,Active
CL3194,College_3194,Mumbai,TS,India,Private,Tier2,Management,1986-02-06,Active
CL3195,College_3195,Delhi,KA,India,Private,Tier3,Management,1977-05-31,Active
CL3196,College_3196,Hyderabad,MH,India,Private,Tier1,Management,2010-01-17,Active
CL3197,College_3197,Bangalore,DL,India,Private,Tier2,Management,1975-01-05,Active
CL3198,College_3198,Hyderabad,TS,India,Government,Tier3,Management,1979-03-22,Active
CL3199,College_3199,Mumbai,KA,India,Government,Tier1,Management,2013-03-01,Active
CL3200,College_3200,Delhi,DL,India,Government,Tier2,Management,1999-04-16,Active
CL3201,College_3201,Mumbai,DL,India,Private,Tier2,Engineering,1970-12-12,Active
CL3202,College_3202,Bangalore,MH,India,Private,Tier1,Engineering,2014-11-03,Active
CL3203,College_3203,Bangalore,KA,India,Government,Tier2,Engineering,2013-01-02,Active
CL3204,College_3204,Delhi,KA,India,Government,Tier1,Management,1980-10-31,Active
CL3205,College_3205,Hyderabad,TS,India,Private,Tier3,Management,1989-08-14,Active
CL3206,College_3206,Delhi,MH,India,Private,Tier2,Management,1992-04-20,Active
CL3207,College_3207,Chennai,KA,India,Private,Tier1,Management,1983-03-27,Active
CL3208,College_3208,Chennai,KA,India,Government,Tier3,Engineering,1999-06-13,Active
CL3209,College_3209,Delhi,MH,India,Government,Tier2,Management,1985-09-25,Active
CL3210,College_3210,Bangalore,KA,India,Private,Tier3,Management,2010-08-30,Active
CL3211,College_3211,Bangalore,TS,India,Government,Tier1,Engineering,1987-11-01,Active
CL3212,College_3212,Hyderabad,TN,India,Private,Tier2,Management,1988-05-03,Active
CL3213,College_3213,Hyderabad,MH,India,Government,Tier3,Engineering,2004-12-23,Active
CL3214,College_3214,Mumbai,TS,India,Government,Tier2,Management,1984-10-01,Active
CL3215,College_3215,Bangalore,DL,India,Government,Tier3,Engineering,1973-10-11,Active
CL3216,College_3216,Mumbai,TS,India,Private,Tier3,Management,1974-07-30,Active
CL3217,College_3217,Chennai,TN,India,Private,Tier1,Engineering,1991-10-18,Active
CL3218,College_3218,Hyderabad,DL,India,Government,Tier3,Management,2012-12-12,Active
CL3219,College_3219,Hyderabad,KA,India,Private,Tier1,Engineering,2008-01-22,Active
CL3220,College_3220,Delhi,DL,India,Private,Tier3,Engineering,1978-06-07,Active
CL3221,College_3221,Mumbai,KA,India,Government,Tier1,Engineering,2014-01-29,Active
CL3222,College_3222,Mumbai,TS,India,Government,Tier1,Management,1983-12-24,Active
CL3223,College_3223,Bangalore,TN,India,Private,Tier3,Engineering,2009-05-20,Active
CL3224,College_3224,Delhi,DL,India,Private,Tier1,Management,1982-05-27,Active
CL3225,College_3225,Bangalore,MH,India,Government,Tier2,Engineering,2000-01-27,Active
CL3226,College_3226,Mumbai,MH,India,Government,Tier2,Management,1980-08-11,Active
CL3227,College_3227,Delhi,TN,India,Government,Tier1,Management,2005-08-25,Active
CL3228,College_3228,Hyderabad,KA,India,Government,Tier3,Management,1979-03-16,Active
CL3229,College_3229,Chennai,TS,India,Government,Tier1,Engineering,2014-02-06,Active
CL3230,College_3230,Bangalore,TN,India,Government,Tier1,Engineering,1987-11-22,Active
CL3231,College_3231,Mumbai,KA,India,Private,Tier2,Management,1997-09-04,Active
CL3232,College_3232,Chennai,MH,India,Government,Tier2,Engineering,1999-04-26,Active
CL3233,College_3233,Chennai,TS,India,Private,Tier2,Engineering,2013-10-09,Active
CL3234,College_3234,Chennai,TS,India,Government,Tier1,Management,1997-11-14,Active
CL3235,College_3235,Hyderabad,KA,India,Government,Tier2,Management,2015-02-07,Active
CL3236,College_3236,Chennai,MH,India,Government,Tier3,Engineering,1977-03-31,Active
CL3237,College_3237,Hyderabad,DL,India,Private,Tier3,Management,2004-06-20,Active
CL3238,College_3238,Mumbai,KA,India,Private,Tier2,Engineering,2001-10-13,Active
CL3239,College_3239,Mumbai,DL,India,Private,Tier3,Management,1984-04-06,Active
CL3240,College_3240,Mumbai,TN,India,Government,Tier3,Engineering,1994-10-13,Active
CL3241,College_3241,Bangalore,KA,India,Government,Tier2,Management,1978-02-11,Active
CL3242,College_3242,Delhi,KA,India,Private,Tier2,Management,1984-09-10,Active
CL3243,College_3243,Hyderabad,DL,India,Private,Tier3,Engineering,2004-09-01,Active
CL3244,College_3244,Mumbai,TN,India,Private,Tier3,Management,1989-07-09,Active
CL3245,College_3245,Mumbai,TS,India,Private,Tier1,Management,2014-03-22,Active
CL3246,College_3246,Mumbai,TN,India,Government,Tier2,Engineering,1988-11-14,Active
CL3247,College_3247,Delhi,DL,India,Government,Tier1,Engineering,1983-05-27,Active
CL3248,College_3248,Delhi,DL,India,Government,Tier1,Management,1972-05-09,Active
CL3249,College_3249,Chennai,KA,India,Government,Tier1,Engineering,1970-09-11,Active
CL3250,College_3250,Mumbai,TS,India,Private,Tier1,Engineering,1976-04-22,Active
CL3251,College_3251,Chennai,TN,India,Government,Tier1,Engineering,1994-01-20,Active
CL3252,College_3252,Mumbai,TN,India,Private,Tier3,Engineering,2007-04-29,Active
CL3253,College_3253,Mumbai,DL,India,Government,Tier3,Management,1970-06-14,Active
CL3254,College_3254,Mumbai,TN,India,Government,Tier2,Management,1978-09-20,Active
CL3255,College_3255,Mumbai,DL,India,Private,Tier1,Management,1970-10-07,Active
CL3256,College_3256,Mumbai,TN,India,Government,Tier1,Engineering,2010-02-13,Active
CL3257,College_3257,Bangalore,MH,India,Private,Tier3,Management,1992-05-02,Active
CL3258,College_3258,Mumbai,KA,India,Private,Tier3,Management,1998-07-21,Active
CL3259,College_3259,Mumbai,DL,India,Government,Tier3,Engineering,2013-11-08,Active
CL3260,College_3260,Bangalore,MH,India,Private,Tier1,Engineering,2009-10-23,Active
CL3261,College_3261,Mumbai,TS,India,Private,Tier3,Management,1976-03-19,Active
CL3262,College_3262,Hyderabad,TS,India,Government,Tier3,Management,1981-10-07,Active
CL3263,College_3263,Hyderabad,DL,India,Private,Tier1,Management,1987-09-08,Active
CL3264,College_3264,Bangalore,DL,India,Government,Tier3,Engineering,1984-11-21,Active
CL3265,College_3265,Bangalore,MH,India,Private,Tier3,Engineering,1974-07-07,Active
CL3266,College_3266,Hyderabad,TN,India,Private,Tier2,Management,2006-09-22,Active
CL3267,College_3267,Chennai,DL,India,Private,Tier2,Engineering,1988-05-27,Active
CL3268,College_3268,Chennai,TN,India,Private,Tier2,Management,2011-05-19,Active
CL3269,College_3269,Mumbai,MH,India,Private,Tier1,Engineering,1971-02-27,Active
CL3270,College_3270,Hyderabad,KA,India,Government,Tier1,Engineering,2009-05-29,Active
CL3271,College_3271,Chennai,KA,India,Government,Tier2,Engineering,1972-08-05,Active
CL3272,College_3272,Mumbai,DL,India,Government,Tier2,Engineering,1991-07-18,Active
CL3273,College_3273,Chennai,TN,India,Private,Tier1,Management,1986-11-28,Active
CL3274,College_3274,Bangalore,DL,India,Private,Tier2,Management,1976-10-18,Active
CL3275,College_3275,Mumbai,KA,India,Private,Tier2,Management,1983-03-10,Active
CL3276,College_3276,Mumbai,TS,India,Government,Tier3,Engineering,1995-04-14,Active
CL3277,College_3277,Chennai,TN,India,Government,Tier2,Management,1976-09-22,Active
CL3278,College_3278,Bangalore,TS,India,Government,Tier1,Engineering,2001-06-07,Active
CL3279,College_3279,Delhi,MH,India,Government,Tier1,Engineering,2011-07-26,Active
CL3280,College_3280,Mumbai,KA,India,Private,Tier2,Management,1972-11-13,Active
CL3281,College_3281,Hyderabad,MH,India,Private,Tier1,Management,1992-09-03,Active
CL3282,College_3282,Delhi,DL,India,Private,Tier2,Engineering,1998-06-01,Active
CL3283,College_3283,Hyderabad,MH,India,Government,Tier3,Management,1994-09-26,Active
CL3284,College_3284,Mumbai,KA,India,Government,Tier2,Engineering,2006-06-20,Active
CL3285,College_3285,Delhi,TS,India,Government,Tier3,Engineering,2002-04-23,Active
CL3286,College_3286,Delhi,KA,India,Private,Tier2,Management,1983-08-22,Active
CL3287,College_3287,Mumbai,DL,India,Private,Tier3,Engineering,2013-09-11,Active
CL3288,College_3288,Mumbai,MH,India,Government,Tier3,Management,2000-08-29,Active
CL3289,College_3289,Mumbai,DL,India,Private,Tier1,Engineering,2004-06-25,Active
CL3290,College_3290,Bangalore,KA,India,Government,Tier3,Engineering,1982-11-26,Active
CL3291,College_3291,Delhi,TN,India,Government,Tier3,Engineering,1976-01-27,Active
CL3292,College_3292,Mumbai,TS,India,Government,Tier1,Management,1974-08-16,Active
CL3293,College_3293,Mumbai,TS,India,Private,Tier1,Engineering,1999-10-03,Active
CL3294,College_3294,Chennai,TS,India,Government,Tier3,Management,2004-03-29,Active
CL3295,College_3295,Bangalore,DL,India,Government,Tier1,Engineering,1970-04-30,Active
CL3296,College_3296,Hyderabad,KA,India,Private,Tier1,Management,2004-01-04,Active
CL3297,College_3297,Mumbai,MH,India,Government,Tier2,Management,1988-02-02,Active
CL3298,College_3298,Hyderabad,KA,India,Private,Tier1,Management,1999-12-05,Active
CL3299,College_3299,Mumbai,DL,India,Government,Tier2,Management,1995-12-09,Active
CL3300,College_3300,Delhi,KA,India,Private,Tier3,Management,1986-01-20,Active
CL3301,College_3301,Mumbai,DL,India,Private,Tier3,Engineering,1973-05-12,Active
CL3302,College_3302,Hyderabad,TN,India,Private,Tier2,Engineering,1986-06-12,Active
CL3303,College_3303,Delhi,KA,India,Private,Tier1,Management,2005-05-10,Active
CL3304,College_3304,Delhi,KA,India,Private,Tier2,Engineering,1971-07-21,Active
CL3305,College_3305,Mumbai,DL,India,Government,Tier3,Engineering,2006-06-10,Active
CL3306,College_3306,Bangalore,TS,India,Government,Tier2,Engineering,2002-01-28,Active
CL3307,College_3307,Bangalore,DL,India,Government,Tier2,Management,1979-09-28,Active
CL3308,College_3308,Bangalore,MH,India,Government,Tier1,Engineering,1996-06-04,Active
CL3309,College_3309,Hyderabad,MH,India,Private,Tier2,Management,2002-01-23,Active
CL3310,College_3310,Bangalore,TN,India,Private,Tier2,Engineering,2004-01-24,Active
CL3311,College_3311,Bangalore,DL,India,Government,Tier1,Management,1999-10-24,Active
CL3312,College_3312,Mumbai,TS,India,Private,Tier1,Management,2009-01-08,Active
CL3313,College_3313,Mumbai,DL,India,Government,Tier2,Management,1999-02-20,Active
CL3314,College_3314,Bangalore,MH,India,Government,Tier3,Engineering,2001-11-22,Active
CL3315,College_3315,Hyderabad,TN,India,Private,Tier3,Management,1976-07-22,Active
CL3316,College_3316,Bangalore,KA,India,Government,Tier2,Engineering,1974-01-21,Active
CL3317,College_3317,Hyderabad,KA,India,Private,Tier3,Management,1979-05-29,Active
CL3318,College_3318,Bangalore,TS,India,Government,Tier3,Engineering,1979-11-11,Active
CL3319,College_3319,Mumbai,MH,India,Private,Tier2,Management,1990-10-31,Active
CL3320,College_3320,Hyderabad,KA,India,Government,Tier3,Management,2003-06-10,Active
CL3321,College_3321,Mumbai,TS,India,Government,Tier1,Management,1983-10-04,Active
CL3322,College_3322,Bangalore,KA,India,Government,Tier3,Management,1983-12-17,Active
CL3323,College_3323,Mumbai,KA,India,Private,Tier3,Management,2007-11-12,Active
CL3324,College_3324,Delhi,DL,India,Private,Tier3,Management,1988-12-30,Active
CL3325,College_3325,Hyderabad,TS,India,Private,Tier2,Engineering,1970-06-29,Active
CL3326,College_3326,Chennai,TN,India,Private,Tier1,Engineering,1997-02-25,Active
CL3327,College_3327,Chennai,MH,India,Government,Tier1,Management,1988-06-16,Active
CL3328,College_3328,Mumbai,TS,India,Government,Tier1,Management,1990-09-16,Active
CL3329,College_3329,Bangalore,TS,India,Private,Tier3,Engineering,1996-04-30,Active
CL3330,College_3330,Hyderabad,MH,India,Private,Tier1,Engineering,2013-06-10,Active
CL3331,College_3331,Mumbai,DL,India,Private,Tier1,Engineering,1977-01-20,Active
CL3332,College_3332,Bangalore,TN,India,Government,Tier2,Management,1977-03-07,Active
CL3333,College_3333,Bangalore,TS,India,Private,Tier2,Management,1977-02-25,Active
CL3334,College_3334,Delhi,TS,India,Private,Tier1,Engineering,1983-09-24,Active
CL3335,College_3335,Delhi,DL,India,Private,Tier3,Engineering,1981-04-13,Active
CL3336,College_3336,Mumbai,TN,India,Private,Tier1,Management,1985-02-15,Active
CL3337,College_3337,Bangalore,KA,India,Private,Tier2,Engineering,2007-05-04,Active
CL3338,College_3338,Mumbai,KA,India,Government,Tier2,Engineering,2010-02-25,Active
CL3339,College_3339,Hyderabad,KA,India,Government,Tier3,Engineering,1987-12-10,Active
CL3340,College_3340,Hyderabad,MH,India,Government,Tier2,Management,1975-07-17,Active
CL3341,College_3341,Hyderabad,DL,India,Private,Tier2,Management,2001-04-19,Active
CL3342,College_3342,Bangalore,DL,India,Government,Tier3,Management,2006-10-14,Active
CL3343,College_3343,Chennai,TN,India,Private,Tier3,Engineering,1979-12-22,Active
CL3344,College_3344,Hyderabad,TN,India,Private,Tier3,Engineering,1995-06-02,Active
CL3345,College_3345,Hyderabad,TS,India,Private,Tier3,Engineering,2006-07-17,Active
CL3346,College_3346,Hyderabad,KA,India,Private,Tier1,Engineering,1970-01-05,Active
CL3347,College_3347,Mumbai,KA,India,Government,Tier2,Engineering,1986-06-05,Active
CL3348,College_3348,Bangalore,TN,India,Private,Tier1,Engineering,1991-12-13,Active
CL3349,College_3349,Chennai,TN,India,Government,Tier3,Engineering,1988-06-07,Active
CL3350,College_3350,Hyderabad,MH,India,Government,Tier3,Management,1989-09-13,Active
CL3351,College_3351,Delhi,KA,India,Private,Tier3,Engineering,2001-01-26,Active
CL3352,College_3352,Bangalore,DL,India,Private,Tier1,Engineering,2014-05-22,Active
CL3353,College_3353,Delhi,KA,India,Private,Tier1,Engineering,1996-02-01,Active
CL3354,College_3354,Hyderabad,TN,India,Government,Tier3,Engineering,1987-10-17,Active
CL3355,College_3355,Mumbai,KA,India,Government,Tier3,Management,1975-06-27,Active
CL3356,College_3356,Hyderabad,DL,India,Private,Tier3,Management,1970-06-04,Active
CL3357,College_3357,Mumbai,DL,India,Private,Tier3,Management,1994-06-13,Active
CL3358,College_3358,Bangalore,TN,India,Government,Tier2,Engineering,1994-05-03,Active
CL3359,College_3359,Delhi,TS,India,Private,Tier2,Engineering,1999-05-20,Active
CL3360,College_3360,Delhi,MH,India,Private,Tier3,Management,2002-02-08,Active
CL3361,College_3361,Mumbai,TN,India,Government,Tier3,Engineering,1998-11-21,Active
CL3362,College_3362,Bangalore,TS,India,Private,Tier2,Engineering,1997-06-03,Active
CL3363,College_3363,Delhi,MH,India,Government,Tier3,Management,1996-08-15,Active
CL3364,College_3364,Bangalore,TN,India,Government,Tier1,Engineering,2003-06-14,Active
CL3365,College_3365,Delhi,TS,India,Private,Tier1,Management,2014-05-08,Active
CL3366,College_3366,Chennai,TS,India,Private,Tier2,Engineering,1992-01-18,Active
CL3367,College_3367,Chennai,KA,India,Private,Tier3,Engineering,2006-11-04,Active
CL3368,College_3368,Mumbai,TN,India,Private,Tier1,Management,1995-02-23,Active
CL3369,College_3369,Bangalore,MH,India,Government,Tier1,Management,2011-07-03,Active
CL3370,College_3370,Chennai,KA,India,Private,Tier1,Engineering,1974-07-19,Active
CL3371,College_3371,Delhi,KA,India,Government,Tier2,Management,1995-05-14,Active
CL3372,College_3372,Delhi,MH,India,Government,Tier2,Engineering,1985-09-21,Active
CL3373,College_3373,Mumbai,MH,India,Private,Tier3,Management,1988-06-30,Active
CL3374,College_3374,Bangalore,KA,India,Government,Tier1,Engineering,1980-10-13,Active
CL3375,College_3375,Chennai,TN,India,Private,Tier3,Management,1976-12-05,Active
CL3376,College_3376,Delhi,KA,India,Government,Tier2,Engineering,1982-04-29,Active
CL3377,College_3377,Mumbai,DL,India,Government,Tier1,Engineering,1984-06-12,Active
CL3378,College_3378,Bangalore,MH,India,Private,Tier2,Engineering,1975-11-01,Active
CL3379,College_3379,Bangalore,DL,India,Government,Tier3,Management,1994-08-09,Active
CL3380,College_3380,Bangalore,DL,India,Government,Tier3,Engineering,1988-01-24,Active
CL3381,College_3381,Bangalore,KA,India,Private,Tier2,Engineering,2000-08-15,Active
CL3382,College_3382,Bangalore,MH,India,Private,Tier3,Management,1985-07-21,Active
CL3383,College_3383,Chennai,DL,India,Private,Tier3,Engineering,2001-11-21,Active
CL3384,College_3384,Chennai,TN,India,Government,Tier1,Engineering,1999-05-11,Active
CL3385,College_3385,Bangalore,TN,India,Private,Tier1,Management,1998-08-26,Active
CL3386,College_3386,Delhi,TN,India,Private,Tier1,Engineering,1986-02-02,Active
CL3387,College_3387,Bangalore,DL,India,Government,Tier1,Management,1977-06-24,Active
CL3388,College_3388,Hyderabad,TS,India,Government,Tier1,Management,1984-01-21,Active
CL3389,College_3389,Hyderabad,TS,India,Government,Tier1,Management,2007-04-28,Active
CL3390,College_3390,Chennai,KA,India,Private,Tier1,Engineering,2014-04-17,Active
CL3391,College_3391,Mumbai,MH,India,Government,Tier2,Management,1979-10-05,Active
CL3392,College_3392,Mumbai,KA,India,Private,Tier1,Engineering,1992-01-10,Active
